,match_id,transcript
737,7585334719,"player_slot 0: паузу
player_slot 0: тебя не ждали
player_slot 0: ливай
player_slot 0: ливайте
player_slot 131: end guys
player_slot 132: ESASY
player_slot 132: :R;
"
738,7585334117,"player_slot 3: need 3vs1？
player_slot 132: yes
player_slot 129: toinks
player_slot 3: end
player_slot 3: END
player_slot 0: CHING CHONG
player_slot 131: e hinarapan ka tohl
player_slot 129: even we dont need to gank mid 
player_slot 129: mid diff
player_slot 128: carry diff
player_slot 131: carry diff to
player_slot 129: panisss
player_slot 2: you to siren
player_slot 2: lmao
player_slot 130: feeder
player_slot 129: report dazz?
player_slot 130: report encha
player_slot 129: naga so good
"
739,7585332403,"player_slot 2: 好一个斧王吼
"
740,7585332015,"player_slot 1: gg
player_slot 1: 3 stupids cores
player_slot 129: Xd
player_slot 1: 3 uselees 
player_slot 129: habla español
player_slot 1: idiots
player_slot 129: Tu ingles es malisimo
player_slot 129: Xd
player_slot 1: >??
player_slot 129: ustedes si son los reales espesos
player_slot 128: end
player_slot 1: i am to goos bros
player_slot 1: sorry
player_slot 129: lo bueno que marzo se van al cole estos mocosos
"
741,7585331902,"player_slot 132: 1K GAME with arc/
player_slot 132: lol
player_slot 1: what do you want
player_slot 1: dog shit
player_slot 1: i ma from rassia
player_slot 129: toxic
player_slot 131: die in war
player_slot 1: ))
player_slot 1: you facking pendos
player_slot 1: ))))
player_slot 1: чо
player_slot 1: шлюху жирную
player_slot 1: позвал
player_slot 1: в мид
player_slot 131: lol
player_slot 132: END
player_slot 1: END)))
player_slot 1: Xd
player_slot 132: u went for me
player_slot 132: i was going bot doning nothing
player_slot 0: gg
"
742,7585331901,"player_slot 2: idiot
player_slot 2: HAHAhaha
player_slot 132: idiopt
player_slot 2: LOL
player_slot 2: FOR POS %
player_slot 2: 5
player_slot 132: ez disruptor 
player_slot 2: LMFAO
player_slot 2: AJAJJAJAJA
player_slot 132: nice ult dumbass
player_slot 132: HAHA
player_slot 2: Divine 5 wrecked by archonHAHAHAHA
player_slot 2: ew
player_slot 2: HAHAHA
player_slot 2: come
player_slot 132: yo disruptor please suck my 6 inch dick
player_slot 2: lol
player_slot 2: MADNESS JUGG HAHAHHA
player_slot 4: ggwp
"
743,7585329308,"player_slot 132: скрытопульные пидорасы на 1 и 3
player_slot 0: самокритично
player_slot 130: )))
player_slot 132: ЧВ
player_slot 132: 0/5)
"
744,7585328701,"player_slot 132: пиздец ты опущенный
player_slot 4: кентавр петух 
player_slot 132: или и ластпикаешь
player_slot 132: еще и*
player_slot 132: кора
player_slot 2: why this language on EU WEST?
player_slot 132: ебанат
player_slot 131: stfu
player_slot 4: закройте рот петуху на пнго 
player_slot 4: Ебать 
player_slot 4: Ты алкашиха 
player_slot 4: Это пзидец
player_slot 132: ебанат
player_slot 132: 40% 2 раза подряд прокнул
player_slot 132: сидит
player_slot 4: молчать по приказу 
player_slot 132: кого-то алкашем называет
player_slot 132: выродок
player_slot 132: ебучий
player_slot 4: Я в пиве 
player_slot 4: Я алкаш 
player_slot 4: вопросы
player_slot 4: Сын шлюхзи 
player_slot 4: Ливни 
player_slot 4: попуск
player_slot 4: Лежать 
player_slot 4: по приказу 
player_slot 4: Выпью за тебя сф
player_slot 4: додик 
player_slot 4: Шмот разбей 
player_slot 4: И трусы одень на голову
player_slot 4: тотальный долбаеб 
player_slot 4: откуда у тебя лотар псина 
player_slot 4: 10 крипов 
player_slot 4: бля додик бежит через всю карту 
player_slot 4: за мной 
player_slot 4: даун назови 1 причину 
player_slot 4: высрать сильвер 
player_slot 4: ебаный аккбаер 
player_slot 4: а 
player_slot 4: ты сын шлюхи на сф
player_slot 4: Был и так в муте
player_slot 4: Яне удивлен
player_slot 4: фхзацф
player_slot 4: выклю.чи мне пасивку 
player_slot 4: еблан 
player_slot 4: Сильвер масочка
player_slot 3: ggs
player_slot 2: ggwp
"
745,7585328308,"player_slot 1: ) 
player_slot 1: понимаю 
player_slot 129: ))
player_slot 129: xaxaxa
player_slot 1: я тупанул 
player_slot 1: У меня афк все 
player_slot 1: ФФ 
player_slot 129: red deutsch
player_slot 129: du hurensohn
player_slot 132: Gg
"
746,7253450611,
747,7253449909,"player_slot 132: ?
player_slot 132: КУЖА ТЫ КЛОУН
player_slot 3: xD
player_slot 3: Realno?
player_slot 3: prosto silny geroi i vse
player_slot 3: a tak ty jalki
"
748,7508604017,"player_slot 2: dont kill
player_slot 4: come
player_slot 2: wow
player_slot 4: rampage
player_slot 130: its ok
player_slot 130: i shy
player_slot 4: come
player_slot 131: magnus payment received
player_slot 0: wait
player_slot 2: DP
player_slot 130: gg
player_slot 2: PICKER
player_slot 2: SO GAY
player_slot 2: ./.
player_slot 130: XD
player_slot 132: good ocahc bro
"
749,7508595818,"player_slot 130: Sven supo
player_slot 130: HAHA
player_slot 131: #Worth
player_slot 132: XD
player_slot 3: бля сломайте дома
player_slot 3: куда вы нахуй летите
player_slot 3: дети дур
player_slot 130: GG
player_slot 129: GG
player_slot 131: GG
"
750,7508578214,"player_slot 2: baited?
player_slot 129: ye :( your so good
player_slot 2: but how u lose mid vs ember?
player_slot 2: you counter him man !
player_slot 4: ?
player_slot 2: Storm u so bad bro.
player_slot 4: XD
player_slot 130: auto silence
player_slot 130: nice
player_slot 2: ye
player_slot 4: cheat 
player_slot 3: gg
"
751,7261006504,"player_slot 2: АХахха
player_slot 2: блять
player_slot 2: забашил и прошел вперед
player_slot 0: )
player_slot 2: ебануться)
player_slot 2: видели?
player_slot 2: как орчид помогает?
player_slot 2: вс омника
player_slot 2: на 20й минуте
player_slot 2: вот я тоже видел
"
752,7260984810,"player_slot 1: XD
player_slot 3: чё если не будете дефать
player_slot 3: сломаем по фасту.
player_slot 131: g
player_slot 3: или доконца)
player_slot 3: сидим
player_slot 128: как играть в это
player_slot 128: вы видите диза вообще
player_slot 3: ну я о чём
player_slot 128: кто-то может сказать что у него больше 1 к
player_slot 128: без рофлов
player_slot 128: где они акки берут
player_slot 3: )
player_slot 132: gg
"
753,7260977111,"player_slot 131: жеска вы 
player_slot 131: в обычке)
player_slot 2: скажи?
player_slot 4: )
player_slot 1: ' � �\_ ( � � � ) _/ � � '
player_slot 129: 
player_slot 130: )
player_slot 4: GG
"
754,7260976017,"player_slot 4: :D
player_slot 132: go afk?
player_slot 3: end
player_slot 132: end)))
player_slot 132: END))))))
player_slot 132: (((
player_slot 2: киньте репорт зевсу и марси, зашли порофлить
player_slot 2: могут с вами попасть
player_slot 131: gg
"
755,7240610806,"player_slot 128: end please
player_slot 128: we are blogging
player_slot 128: instead of playing
player_slot 131: fair cop
player_slot 1: Same
player_slot 128: all mid g end
player_slot 128: hammers and end please
player_slot 128: go end
player_slot 128: bored
player_slot 2: why would u q just to give up before 15 mins?
player_slot 128: hammers and mid please
player_slot 4: ur team is not agreeing
player_slot 128: nah theyre just going throught he motions
player_slot 131: try it and see what happens
player_slot 131: im certain we can stop you
player_slot 131: we're only pretending to be behind
player_slot 128: nyx is not gonna hurt you storm
player_slot 128: its ok
player_slot 131: damn nearly had you
player_slot 0: gg
player_slot 129: gg
"
756,7240602501,"player_slot 3: опять супорта зарегал? 
player_slot 4: найс шанс
player_slot 4: бро на крит
player_slot 130: ег крит?
player_slot 2: го обмен
player_slot 2: вы нам барак пушите
player_slot 2: и мы вам
player_slot 130: хапрхахп
player_slot 130: ага
player_slot 132: го обмен я бью ебало твоей матери
player_slot 132: а ты мне
player_slot 130: еще че
player_slot 3: боник быдло 
player_slot 130: сыгоы
player_slot 2: го обмен
player_slot 132: )))
player_slot 130: я тоже
player_slot 128: 
player_slot 2: я сру тебе в глотку
player_slot 2: а ты глотаешь?
player_slot 132: хуевый обмен
player_slot 130: о нет
player_slot 130: ненада
player_slot 130: злодей
player_slot 2: я бы сказал
player_slot 2: говняный обмен
player_slot 132: 
player_slot 130: ну чисто
player_slot 130: хуйня из под еоня
player_slot 132: мужики пуджа ждите
player_slot 132: течес хук через паузу
player_slot 132: готовься
player_slot 132: там 4 персонажа
player_slot 132: жди
player_slot 132: тебе будут бить ебло
player_slot 132: )))
player_slot 3: пиздёж 
player_slot 132: блинк + хук
player_slot 132: жди
player_slot 132: залупа
player_slot 132: устаая
player_slot 3: не попадёшь 
player_slot 132: попаду
player_slot 0: у него есть плащ невидимости
player_slot 3: нет, это тебе не сиги около падика стрелять 
player_slot 0: так что
player_slot 132: хуйло мать твоя стреляет
player_slot 132: залупа на течесе с киева
player_slot 132: помнишь твою мать бомбили
player_slot 132: ))
player_slot 132: алло ждите пуджа
player_slot 132: ждать
player_slot 3: пшел нахуй необразованный 
player_slot 132: пудж твою мать ебет долбаеб
player_slot 132: че ты пищшешь
player_slot 132: бездарь
player_slot 2: бля
player_slot 2: ты бы знал
player_slot 132: ))
player_slot 2: сколько я за сегодня сыграл пабов
player_slot 2: мне настолько тяжело сейчас играть
player_slot 2: что я просто бегу
player_slot 132: раскуримся брат
player_slot 2: и кликаю
player_slot 132: хускар
player_slot 132: сколько нынче 0.5 гашика
player_slot 2: а
player_slot 132: стоит
player_slot 2: грамм?
player_slot 132: 0.5
player_slot 2: ну дефолтная цена 1700
player_slot 2: подели на 2
player_slot 132: с комкой сколько
player_slot 2: 0.5
player_slot 132: хуя
player_slot 132: у меня с комкой 2100 стоит
player_slot 132: примерно
player_slot 132: лан удачи хуесос на течесе
player_slot 128: GG
player_slot 132: и друг на хускаре
"
757,7240595402,
758,7550708614,"player_slot 132: Ez am
"
759,7550705118,"player_slot 128: gg
player_slot 2: i carried radiant
"
760,7550699404,"player_slot 128: bro your shard is op tide
player_slot 132: gg
player_slot 3: ez
player_slot 0: gg
player_slot 130: gg wp
player_slot 3: Ez
"
761,7550696817,"player_slot 0: ХВА
player_slot 0: ЫВАХХВЫА
player_slot 4: xd
player_slot 0: АЫХВАХЫВХА
player_slot 130: )
player_slot 4: }fds[f[ds
player_slot 4: end
player_slot 4: вот этот мипо выиграл
player_slot 4: я в ахуе
player_slot 130: ?
player_slot 130: а че я плохо сделал
player_slot 130: ?
player_slot 0: родился
player_slot 128: На рубике поизан тач и ракетки по пиздил за игру
player_slot 128: Игру въебал
player_slot 128: И ротик грязный открыл
player_slot 128: ((
player_slot 4: так а что он сделает когда мы в 3 играем всю игру
player_slot 4: 2 долбаеба кора
player_slot 128: ну как минимум в чат пусть не пишет
player_slot 128: гадости
player_slot 3: report axe
player_slot 131: +
player_slot 131: заплакала девочка
player_slot 128: +
player_slot 131: и встала афк
player_slot 128: Лашара на аксе
"
762,7550694913,"player_slot 3: закончите
player_slot 3: это говнище
player_slot 3: пидоры регают мид с фейзами 30 минут бегать
player_slot 3: рот ебал
player_slot 1: чел крмое своего лайна
"
763,7550694017,"player_slot 4: its rq
player_slot 128: just w8 and don't use chat
player_slot 128: please
player_slot 4: its not your business 
player_slot 3: парни
player_slot 3: мы афк
player_slot 3: рил
player_slot 3: гоу мид
player_slot 3: плз
player_slot 3: я ебал
player_slot 132: +
player_slot 3: мы лес ебашить
player_slot 3: просто пуште
player_slot 4: can u guys just throne its pls
player_slot 128: GG
player_slot 4: seriously? :D
"
764,7550690811,"player_slot 2: 毒龙谁找的
player_slot 130: 5块淘宝
player_slot 128: 哈哈哈哈
player_slot 130: 搜围裙妈妈
player_slot 128: 这毒龙不超过2000分
player_slot 132: 3块抖音
player_slot 2: 0-13
player_slot 132: 搜 小头爸爸
player_slot 2: 16分钟好像才5级
player_slot 2: 还是吃的经验倒得6
player_slot 2: 推了推了
player_slot 2: 太nt了
player_slot 2: 这毒龙要么nt，要么演员
player_slot 2: dengd1
player_slot 2: 让风险算掉线
player_slot 2: 等下
player_slot 131: 可以
player_slot 128: 举报你了
player_slot 2: ==
player_slot 128: 素质真差
player_slot 128: 那等等吧
player_slot 2: 在几分钟
player_slot 131: 别出来杀我
player_slot 131: 我在这等
player_slot 2: 我逃命了
player_slot 2: 等他掉线
player_slot 131: 别杀我啊
player_slot 2: 对大家都好
player_slot 2: 要是不想排到毒龙，麻烦举报下这个nt
player_slot 131: 快了
player_slot 3: 能不能让我杀一次。
player_slot 3: 火枪哥哥
player_slot 131: 么么
player_slot 2: 真妹子
player_slot 131: 杀吧
player_slot 2: 语音了
"
765,7550684911,"player_slot 128: rpeort furion plz
player_slot 2: XD
player_slot 4: larga mao de ser bobo
player_slot 4: tonto
player_slot 128: DANDO CALL DE ROSHAN HA 5 MIN
player_slot 128: TROLL FARMANDO JG
player_slot 131: gg
player_slot 0: gg
player_slot 3: gg
player_slot 2: ez
player_slot 2: report off
"
766,7550684704,"player_slot 129: бро ты че в олл пике так потеешь
player_slot 129: угомонись
"
767,7500378319,
768,7500378008,"player_slot 2: xd
player_slot 2: wp
player_slot 128: wa
player_slot 1: bot w
player_slot 1: wd
player_slot 128: crazy
player_slot 128: WD
player_slot 1: bot wd
player_slot 128: 0/16
player_slot 128: IM PRETTY SURE WD is ur team!
player_slot 131: end
player_slot 1: sure
player_slot 2: might be
player_slot 1: 100%
player_slot 128: buy ward plant weird place
player_slot 1: bot in game
player_slot 128: WD wont reply
player_slot 128: WD is BOT
player_slot 1: cant spell human lang
player_slot 128: he cant talk
player_slot 128: he dont understand
player_slot 128: can report WD please
player_slot 2: sure bro
player_slot 128: u guys really win because of WD
player_slot 3: and u are bad
player_slot 2: xd
player_slot 128: if he noob but reply us is ok
player_slot 128: at least talk to team  man
player_slot 1: 1kill
player_slot 128: we 5v4 can win :D
player_slot 1: wd are noob indeed
player_slot 1: but u also dont deserve win
player_slot 128: he dont understand u anyway
player_slot 128: he wont reply
player_slot 128: ?
player_slot 128: IO came alone?
player_slot 2: gg
player_slot 128: wow we have feeder.. we still WIN?
player_slot 128: wow we have feeder.. we still WIN?
player_slot 128: wow
player_slot 128: we have bot feeder we win?
player_slot 4: we have thrower slark
player_slot 2: lol rubick
player_slot 128: ez game
player_slot 2: trash
player_slot 128: free MMR
player_slot 130: ez
player_slot 130: Ez
player_slot 128: loser?
player_slot 130: Ez
player_slot 2: go kill urself
player_slot 130: Ez
player_slot 130: Ez
player_slot 128: eZZZ
player_slot 130: Ez
player_slot 130: EZ
player_slot 128: sp ez
player_slot 130: ez
player_slot 4: ur a thrower
player_slot 128: so ez
player_slot 4: die
player_slot 128: noob?
"
769,7500374705,"player_slot 131: end
player_slot 131: this
player_slot 131: pls
player_slot 131: report ench
player_slot 131: dAGON
player_slot 131: TINY
player_slot 131: dAGON
player_slot 1: rapist bombist
player_slot 2: D
player_slot 0: 2011
player_slot 128: tiny dagon xd
player_slot 2: beter than 
player_slot 2: ursa
player_slot 2: haha
player_slot 131: WHEN I HAVE ABAD 3
player_slot 131: ALWAYS LOSER
player_slot 131: gAME
player_slot 131: %100
player_slot 2: khodaya
player_slot 2: chejori win shod
player_slot 2: D
player_slot 130: 3 russian
player_slot 130: OFc u win
player_slot 130: they griefing so hard
player_slot 2: 6 loss strak
player_slot 130: Kir to kose nanashon
player_slot 130: laj kardan baaham ridan to gmae
player_slot 2: 300 ta
player_slot 0: zena dada zena
player_slot 2: bad patch drop shodam
player_slot 2: to 3 roz
player_slot 2: einja
player_slot 2: sedaie sag o gorbe o gosfand
player_slot 2: dar miavordam
player_slot 2: ta win shodim
player_slot 2: D
player_slot 128: report tiny pls
player_slot 0: zena pena
player_slot 2: spirit dar jaryane
player_slot 2: D
"
770,7500373018,"player_slot 3: неудачи случаются
player_slot 3: а че 
player_slot 3: ты меня то
player_slot 3: типаешь?)
player_slot 131: дохуя умен
player_slot 3: антимаг этим не отличается
player_slot 3: увы
player_slot 3: зато мидасов накупили)
player_slot 128: hard lane
player_slot 128: hard life
"
771,7500371916,"player_slot 0: ez
player_slot 130: WCYD
player_slot 4: WHAT U TRYING TO DO
"
772,7500371912,
773,7500367816,"player_slot 129: gg wp
player_slot 0: GG
"
774,7500366904,"player_slot 131: if my team
player_slot 131: had half myt skill
player_slot 131: youd be in trouble
player_slot 1: ok
player_slot 131: you can end
player_slot 131: fucking russian dog
player_slot 128: yes i am
player_slot 1: srg is noob but dont b hateful thanks
player_slot 2: gg wp
"
775,7500361115,"player_slot 129: im fucking done with this team you fucking bellends
player_slot 129: afk farm
player_slot 129: 0 impact spectre typical bs
player_slot 129: don't pick pudge if you want to win games 
player_slot 129: ty\
player_slot 129: pudge 2.5k net vs shaman 7k net
player_slot 129: support diff
player_slot 129: let them end it
player_slot 129: veno 3 pudge 4
player_slot 129: asking to lose from draft phase, and you wonder i'm tilted
player_slot 129: with teams like these and drafts like these, who needs enemies
player_slot 0: none of you had a game m8
player_slot 0: youu had the same impact
player_slot 129: yeah except for the fact this dude picks a veno offlane
player_slot 129: which is a pos4 hero
player_slot 129: or 5
player_slot 129: waste of time
"
776,7500360600,"player_slot 130: EZ BOT
player_slot 129: XD
player_slot 132: farm parin
player_slot 128: umaasa
player_slot 128: try hard nyo massyado
player_slot 128: Get gem
player_slot 129: bobo mo
player_slot 128: bobo
player_slot 129: magnus
player_slot 132: farm parin
player_slot 130: FARM PARIN
"
777,7500356603,"player_slot 128: блять
player_slot 130: ALo
player_slot 130: prosto
player_slot 130: ebanytie
player_slot 130: midok i kor\
player_slot 130: Prets9 
player_slot 130: pizdec
player_slot 130: molodec
player_slot 130: 4elik
player_slot 130: ohotits9
player_slot 130: vsy igry
player_slot 130: i y me9 
player_slot 130: okovalki
player_slot 130: typie
player_slot 130: begayt
player_slot 130: afk 
player_slot 128: репорните
player_slot 128: спирита
player_slot 128: там реальный чемпион
player_slot 130: DA DA
player_slot 130: bratok
player_slot 130: pridi
player_slot 130: hykni
player_slot 130: ti je 5 k player
player_slot 130: eblivi
player_slot 4: дарю победу вам
player_slot 4: это бестолочи
player_slot 4: рошана не существует
player_slot 4: нихуя не сущесвует у челов
player_slot 4: после 18 в ряд оверейдж дивайнов не выигрывающих в доту
player_slot 4: с ол мутом
player_slot 4: невыносимо
player_slot 131: сгл
player_slot 131: помогай нам
player_slot 1: что сгл
player_slot 4: спектра вон
player_slot 4: с радиком
player_slot 4: )
player_slot 4: )
player_slot 4: )
player_slot 4: )
player_slot 4: убивай
player_slot 4: нас
player_slot 128: ладно
player_slot 128: мне так же будет похуй
player_slot 128: как и уебану на спирите
player_slot 4: )
player_slot 128: можете идти ломать
player_slot 4: тут всем похуй
player_slot 128: я не буду ни одной кнопки нажимать
player_slot 128: уебище пол игры писало в чат что-то
player_slot 128: потом ушел качаться, когда мы могли драться
player_slot 131: не правда ничо не псал
player_slot 128: и вернулся в одного
player_slot 128: сынище твари 
player_slot 128: тупорылой
player_slot 128: браток купил аккаунт
player_slot 128: и думает, что он хорош
player_slot 4: я все сделаю
player_slot 4: чтобы они проебали
player_slot 4: рошана 33 минуты
player_slot 4: Забрать не могут
player_slot 4: высеры на корах
player_slot 4: ебливые
player_slot 4: ЗАБЕРИТЕ
player_slot 4: РОШАНА
player_slot 4: И ВЫИГРАЙТЕ ИГРУ
player_slot 4: НУ ЬРОТНЫЕ
player_slot 4: БОЛЬНЫЕ
player_slot 4: ЖЕ
player_slot 4: ЖИВОТНЫЕ
player_slot 4: )
player_slot 130: ebanb9
player_slot 130: 4yrka
player_slot 1: ахфахфха
player_slot 130: dowla9 
player_slot 3: rep spectre incredible clown
player_slot 3: super free farm
player_slot 3: go end they are 2 k stupid bots
player_slot 3: i let them free farm free game
player_slot 3: and they cant end it
player_slot 3: buy radiance vs oracle
player_slot 132: )
player_slot 132: хватит в меня прыгатьт
player_slot 132: я заебался
player_slot 3: rep spectre max pls
player_slot 3: REPOPRT PLS
player_slot 2: киньте акбаеру на спекутре репортик плиз
player_slot 2: )
player_slot 3: i waste 60 min with this dog on spectre
player_slot 3: when we could end on 30 min
player_slot 3: stupid accbuyer enjoy ban
"
778,7500353800,"player_slot 132: why do that to mk haha
player_slot 128: so fast
player_slot 128: was it warded?
player_slot 128: gotta tip u for that
player_slot 3: no
player_slot 3: i pussy
player_slot 3: my hand on dagger alr
player_slot 128: gg
player_slot 131: WTF
player_slot 129: ggs
player_slot 3: gg~
"
779,7500353302,
780,7500352104,"player_slot 132: please report aba  bh
player_slot 132: gg
player_slot 132: 2 uncariable trash acc buyer player aba bh
player_slot 128: 
player_slot 132: such a fair game 
player_slot 1: )_)))))
player_slot 0: =)
"
781,7500350419,"player_slot 2: напали?
"
782,7500348700,"player_slot 4: :)
player_slot 4: xd
player_slot 128: gg
"
783,7500348612,"player_slot 0: gg
player_slot 0: swap commend
"
784,7509161502,"player_slot 128: Report this pudge guys
player_slot 128: please
player_slot 128: report him please
player_slot 1: fair exchange voiceline and I will
player_slot 1: yikes that nightmare
player_slot 128: dude, you won
player_slot 128: you have what you wanted
player_slot 128: 0 7 pudge
player_slot 128: 0 7 centaur
player_slot 128: what lovely is a easy win, right?
player_slot 128: Next one hope it will be like minne
player_slot 128: fair exchange
player_slot 128: By valve
player_slot 128: right jakiro?
player_slot 128: the bots
player_slot 128: sitting in the basew
player_slot 1: grimstroke ink swell lvl 1 isnt great against any kind of move slow
player_slot 132: so the skill who gives moment is bad agains movement slow?
"
785,7509156219,"player_slot 131: plz let us end
"
786,7509155014,"player_slot 2: gg
"
787,7509154705,"player_slot 0: bro come top and kill these fucks they both escaped with nothing
player_slot 132: XD
"
788,7509153619,"player_slot 129: )
player_slot 1: for sure
player_slot 1: u have mentally issues
player_slot 1: :)))
player_slot 1: gg
"
789,7509148019,"player_slot 2: report omni
player_slot 2: Plz
player_slot 130: XD
player_slot 130: this game makes a poor man rich
player_slot 4: woa
player_slot 2: GG
player_slot 129: ursa ?
"
790,7509145203,"player_slot 129: ты на троле такой тупой)
player_slot 131: на рубике тож
player_slot 129: Ахаха
player_slot 129: шо он делает)
player_slot 0: \
player_slot 130: я не ошибаюсь
player_slot 129: )
player_slot 129: клоун
player_slot 130: ихи
player_slot 130: изи
player_slot 131: о бкб на троле появилось
"
791,7509145008,"player_slot 2: иван
player_slot 2: мук
player_slot 2: мк
player_slot 2: сапорт
player_slot 132: EZ GAME D3 MK
player_slot 2: потому что грим идиот
player_slot 129: avav?
player_slot 4: bro omni
player_slot 4: that ward is bugged
player_slot 4: i could not click on it bro
"
792,7509144408,"player_slot 131: cmon
player_slot 131: i waitted
player_slot 1: can you use razes maybe?
player_slot 1: idk how sf carry cant win laane against 2 melee heroes
player_slot 1: trying to play sf carry in 4.5k rank
player_slot 130: rq?
player_slot 1: maybe abandon i hope
player_slot 129: is he that bad that u wanna play 4v5? :D
player_slot 1: yes he is
player_slot 1: please dont talk to me
player_slot 1: midas pudge saying i am a child
player_slot 132: niced gank
player_slot 2: bro
player_slot 2: why
player_slot 2: u typing in chat
player_slot 132: Ez puch
player_slot 2: if u play like bot
player_slot 132: you haveg shaman
player_slot 132: baby
player_slot 132: mid
player_slot 132: all game
player_slot 2: lol
player_slot 132: shut up
player_slot 2: withpout shaman u suck cock
player_slot 132: he protect
player_slot 132: the rune
player_slot 132: and all
player_slot 132: SHUT UP
player_slot 132: LUL
player_slot 132: THIS TINY
player_slot 128: Helper Syndrom
player_slot 1: carry sf with 1 point in passive
player_slot 1: xdd
player_slot 1: yo steve can we talk
player_slot 132: TRASH
player_slot 132: PUCK
player_slot 132: go sleep
player_slot 130: didnt u cry afk after u died 3 times?
player_slot 132: 1 sec
player_slot 132: door
player_slot 1: thank god get me out
player_slot 1: please
player_slot 1: sincer frate eu in locul tau n-as comenta
player_slot 1: dupa ce s-a intamplat pe mid
player_slot 1: dar mna
player_slot 132: bro
player_slot 132: ai fost cu el
player_slot 1: si ai mei de kkt
player_slot 132: acolo mereu
player_slot 132: mi-a fost greu
player_slot 132: secure runa
player_slot 132: toate alea
player_slot 132: oricum wp
player_slot 1: stiu asta trebuie sa faca un pos 4
player_slot 132: ala-i pos 4
player_slot 132: eu mereu nu am niciodata gank mid
player_slot 132: sau help
player_slot 1: pai eu am un sf carry credema stai mai bine ca mine momentan
player_slot 1: am un pudge cu midas
player_slot 1: etc.
player_slot 132: in 3 zile
player_slot 132: de la divine 3
player_slot 132: la 1
player_slot 132: anceient 5
player_slot 1: in 3 zile am pierdut 400 mmr
player_slot 1: ma ai la friends uitate la mien pe profil
player_slot 132: si ue
player_slot 1: SKULL BASHE RSF
player_slot 1: btw stop diving just hit buildings and u will win
player_slot 132: daca vrei
player_slot 132: jucam party
player_slot 132: next
player_slot 1: finall
player_slot 132: Ez puck
player_slot 2: molodec
player_slot 131: gg wp
"
793,7509143812,"player_slot 1: najaca firmetina bajo
player_slot 0: ggs
player_slot 1: gg comend kunka
"
794,7509142806,
795,7509141904,"player_slot 2: hahhhh
"
796,7509140307,"player_slot 130: xd
player_slot 3: жд
player_slot 130: man
player_slot 130: all hit = bash
player_slot 3: so many bashes
player_slot 0: 17&
player_slot 130: lol
player_slot 0: 17%
player_slot 130: fuck gaben
player_slot 129: report spectre for griefing Thanks <3
player_slot 132: AHAHAH
player_slot 131: 3 pos tiny without dagger xD
player_slot 129: mid with 0 ganks and mobility talks??? And Arc warden whos farming hero ganks ??? :D What is this multiverse
player_slot 2: gg
player_slot 132: lvl 13 tiny
player_slot 132: ez
"
797,7509135512,"player_slot 130: noob
player_slot 128: finish pls
player_slot 3: why u dewarding let us end man 
player_slot 3: one pudge destroyed the mid and top 
player_slot 131: 20 min pos 3 armlet wk
player_slot 4: u left him
player_slot 3: ayee
player_slot 4: so we destroyed him
player_slot 131: yea because he didnt want to kill u when u was slowed and 1 hp
player_slot 131: min 1
player_slot 131: and min 3
player_slot 128: best pos 4 ever
"
798,7429488403,"player_slot 129: nice hero
player_slot 3: NICE LOSE
player_slot 3: 20 MIN GAME COMING
player_slot 131: темпларка го мир
player_slot 3: 20 min game how i said
player_slot 3: =)
player_slot 131: мамка твоя
player_slot 132: всем похуй
player_slot 130: пятюню на тайде че не отбиваешь бро)
player_slot 130: выходжи бро
player_slot 130: отбей пятюню
player_slot 128: nice lose 
player_slot 130: фить фить
"
799,7429482106,"player_slot 132: si es una muerta como quieres que vatya a tf
player_slot 129: xdddddddddd
player_slot 3: Xd
player_slot 2: Xd
player_slot 3: padrino te crees concah tu amdre
player_slot 2: Q asnos
player_slot 2: xd
player_slot 3: los terribles babosos
player_slot 3: marca mongol de mierda
player_slot 0: el patito juan
"
800,7429470615,"player_slot 2: eu games
player_slot 2: )
player_slot 4: вьебите акбаеру  на панго репортик
player_slot 4: пж
player_slot 129: pango
player_slot 129: I love your ass
player_slot 129: I can't resist
player_slot 3: ok?
player_slot 3: nice try pa
player_slot 129: Ezzz
player_slot 130: XD
player_slot 2: jajajajajajaj
player_slot 2: ajajajjaJ
player_slot 128: marci?
player_slot 2: JAJAJAJAJAJ
player_slot 130: go kill him
player_slot 2: eu ranks
player_slot 2: Are stupid
player_slot 2: serious
player_slot 2: 0 mantal
player_slot 3: lol
player_slot 2: mental team
player_slot 3: i wanna say gg but it wasnt
player_slot 3: herald tier game
"
801,7429464310,"player_slot 3: ty
player_slot 3: basura de hc
player_slot 0: END PLS 
player_slot 3: xd
player_slot 0: VIEJO DE DONDE SALE TANTA MRDA ?
player_slot 132: xd
player_slot 129: QUE CHUCHA TIENE ESA LINA IDIOTA VIEJO
player_slot 129: QUE HAY EN SU CABEZA D EAUTISTA
player_slot 3: termina pe
player_slot 129: PIENSAS QUE ERES BUENO POR TIRAR PODERES COMO IDIOTA DESDE TU FUENTE
player_slot 3: o no puedes contra ese ck autista?
player_slot 3: report ck pls
player_slot 128: ezz
player_slot 0: much a caca
player_slot 128: report lina sera
"
802,7645173607,"player_slot 132: straight
player_slot 132: no hope haha
player_slot 130: Carry dif
player_slot 4: let your puck get farm xD
player_slot 132: for what 
player_slot 1: eat banana
player_slot 132: he still dead to your combo :) 
player_slot 4: zeus more farm than puck
"
