Match Id,Transcript,Toxicity,Toxicity Ranking
7502804303,"player_slot 129: HAHAHA
player_slot 129: HAHA
",No Toxicity,1
7502776211,"player_slot 4: СПАСИБО ЗА АХУЕННЫЙ БКБ
player_slot 4: ГЕЙБ ТОП
player_slot 1: ?
player_slot 0: ?
",Mild Toxicity,3
7523349400,"player_slot 132: э
player_slot 132: я пингвина бил
player_slot 1: вот нехуй меня убивать,я другу сказал пизда тебе
player_slot 131: сосать
player_slot 131: )
player_slot 1: сам соси
player_slot 131: не тебе петух
player_slot 132: gg
player_slot 132: фоткает на вр)
player_slot 132: а чё у меня байбек всего 2к стоит ахаххаах
player_slot 132: ЕЕЕЕЕЕЕЕЕЕЕЕ
player_slot 132: ЭТО ГГ ПАРНИ
player_slot 131: хорош
player_slot 132: С ТРОЛЁМ СОЛО
player_slot 131: соло
player_slot 129: solo
",Moderate Toxicity,4
7523348918,"player_slot 130: ty for tree farming np
player_slot 130: yummy trees lots of gold :D
player_slot 130: more pls
player_slot 2: okey bro 
player_slot 130: bro u made me fat :)
player_slot 2: don´t worry 
player_slot 2: i will send you more 
player_slot 130: umy
player_slot 130: promises promises
player_slot 2: promise s
player_slot 3: its a song?
player_slot 2: wp 
player_slot 3: loool
player_slot 2: ezzz mid 
player_slot 2: team
player_slot 130: gg
player_slot 132: gg
player_slot 130: gg
",No Toxicity,1
7523310112,"player_slot 2: умница
",No Toxicity,1
7523306405,"player_slot 3: gg
player_slot 4: gg
",No Toxicity,1
7523295909,"player_slot 4: TODO 'POR UN SUPORT '?
player_slot 128: ajajaja
",No Toxicity,1
7523288100,"player_slot 3: это ру серв?
player_slot 131:  GG
player_slot 131: снрсите 
player_slot 131:  сносите *
player_slot 130: this is US server right?
player_slot 130: y so many russian
player_slot 3: хвахвах
player_slot 4: XD
player_slot 130: gg
player_slot 3: solo
",No Toxicity,1
7523285907,"player_slot 1: нах вам 2 жука
player_slot 3: гг
player_slot 1: гг
player_slot 131: cringe
",Low Toxicity,2
7561828817,"player_slot 0: мипо репорт
player_slot 4: тима зуесосов
player_slot 132: изи
player_slot 4: просто конченые выблядки
",Extreme Toxicity,5
7505825301,"player_slot 3: gg
player_slot 3: Нафидили дауны 
player_slot 3: gg
player_slot 132: это не я
player_slot 130: я фантомку фидил так что честно
player_slot 3: У меня тима Ботов как всегда
player_slot 3: Нинавижу таких тимов
player_slot 3: все молчат
player_slot 3: Как будто с ботами играю
player_slot 132: ну андаинг и фантомка более менее у тя
player_slot 132: на линии норм стояли
player_slot 130: +
player_slot 3: Я иммею ввиду как боты молчат и ничего не говорят и не пишут
player_slot 3: Как боты
player_slot 132: стесняются
player_slot 3: Ненавижу таких тимов
player_slot 3: Как в это можно играть без общения
player_slot 132: бывает
player_slot 3: Из таких каток ливать хочется
player_slot 3: gg
",Mild Toxicity,3
7505813702,"player_slot 130: ??
player_slot 130: ???
player_slot 130: ??
player_slot 130: ???
player_slot 1: GG
player_slot 3: ???
player_slot 130: -ахахахаахахахах
player_slot 3: gg
player_slot 0: ахахах
",No Toxicity,1
7505780417,"player_slot 2: GG
player_slot 2: drow noob
player_slot 2: gg
player_slot 129: nice try 
player_slot 129: 
player_slot 0: plz dont smurf around....
player_slot 2: GG
player_slot 132: gg
player_slot 131: gg
player_slot 129: gg
",Mild Toxicity,3
7476035107,"player_slot 131: well he was support
player_slot 2: my team are genieus
player_slot 2: why
player_slot 2: dont cvhase
player_slot 2: and my team no where to be found
player_slot 129: GGG
player_slot 129: your team chasing kills like noobs
player_slot 2: yes they are
player_slot 129: sorry man
player_slot 2: it sucks
player_slot 129: I know 
player_slot 132: gg
player_slot 2: i cant do much
player_slot 129: yeah
",Low Toxicity,2
7476029306,"player_slot 131: haha
player_slot 130: gg
player_slot 128: vgg
",No Toxicity,1
7555933804,"player_slot 129: ППЦ а не пик
player_slot 129: Не тяните пж , сносите в миду
player_slot 2: Дай угадаю мидовый дазл?
player_slot 128: da
player_slot 2: Зазл
player_slot 128: ))
player_slot 2: Ахахаха угадал
player_slot 129: неа, у нас пик неочем.
player_slot 128: 19 ранг на основе
player_slot 128: на дазое
player_slot 2: Хорош
player_slot 129: ЖЖ гад гайм
player_slot 131: гений пудж
player_slot 2: ААА
player_slot 2: НУ ЗАРУИНИЛИ МНЕ МУВ ПАУЗОЙ
player_slot 2: СПАСИБО
player_slot 0: норм все
player_slot 128: спс 
player_slot 128: у меня инет крашнулся
player_slot 2: А фух
player_slot 128: репорт на дума киньте
player_slot 128: бездарь на думе лезет в файты с саппортом, и сливает
player_slot 128: пиздец, керри ебланы
player_slot 0: забайтил а
player_slot 2: А говорили марси мид не играбельна
player_slot 130: на вр мусор
player_slot 2: Наоборот
player_slot 2: Впервые вижу такого скиллого на рекрутах
player_slot 2: Ну почти впервые
player_slot 130: ага ага
player_slot 2: Короче он прям скил
player_slot 2: Видели как врка кнопки прожимает?
player_slot 2: Она меня убила
player_slot 2: При том что я расфижен
player_slot 2: Аа я уже фижу
player_slot 1: ?
player_slot 1: solo
player_slot 129: жэстокие крипы в тиме(
player_slot 129: И стоят)
player_slot 129: Вардов 0 чтобы вы понимали
player_slot 2: Я вообще главный фидер
player_slot 2: В команде
player_slot 130: проиграть фри игру такому тупому дазлу
player_slot 0: всм
player_slot 130: и безрукой вр
player_slot 129: Пуджик как личико?
player_slot 130: обезьяна на вр фармит
player_slot 2: Называйте меня фидачьё
player_slot 1: ?
player_slot 0: даун
player_slot 0: на аксе
player_slot 130: да
player_slot 0: шмотки сломал
player_slot 0: реп ему
player_slot 130: вр в лесу привязать не может
player_slot 130: лол
player_slot 0: даун на аксе чтоб тебя камазом сбило
player_slot 0: репорты аксу
player_slot 1: go mid push
player_slot 0: ребят это пиздецц
player_slot 130: слишком легко
player_slot 1: moi v lesu ka4autsya invalidi 20 gruppi
player_slot 131: ВАМ НЕ ПОНРАВИЛСЯ МОЙ ДЕМОНТАЖ?
player_slot 1: go mid puwte moi invalidi 20 gruppi
player_slot 1: daje dokumenti est' na invalidnost'
player_slot 1: ?
player_slot 130: сладар в упор станом попасть не может
player_slot 130: лол
player_slot 1: LOH JE
player_slot 130: как таким проебать хз
player_slot 130: и такой вр
player_slot 0:  у нас акс шмотки сломал и ливнул
player_slot 130: вы могли в начале снести
player_slot 130: задавить
player_slot 130: вр мид проебала
player_slot 2: Ну у нас лесники в тиме
player_slot 2: Ну опять - 30 ммр
player_slot 0: гг
player_slot 0: тима пидорасиков
player_slot 0: я ебал
player_slot 129: Изи 
player_slot 2: У нас просто лес вначале выкачивали
player_slot 2: А когда я говорил пуш
",Extreme Toxicity,5
7507903309,,Undetermined,0
7507880017,"player_slot 131: 4 нулика
player_slot 131: ебанат
player_slot 129: hahaha
",Moderate Toxicity,4
7507856614,"player_slot 4: worth it.
player_slot 3: gg
player_slot 0: gg
player_slot 132: gg
",No Toxicity,1
7636971203,,Undetermined,0
7636964603,"player_slot 4: владик я еще приду
player_slot 4: барсик это не ты 
player_slot 131: киньте репорт на ио
player_slot 4: жалаптар мы идем
player_slot 129: rbymnt htgjhn dbcge 
player_slot 129: киньте репорт виспу 
player_slot 131: +
player_slot 132: киньте репорт виспу
player_slot 4: у него счёт лучше чем у тебя
player_slot 128: +
player_slot 129: он руинит э
player_slot 128: он пидр репорт на него
",Moderate Toxicity,4
7636957819,"player_slot 129: я вообще керри
",No Toxicity,1
7636949618,"player_slot 128: Z ПЕРЕЗАЙДУ
player_slot 4: шторм иди в лес)
player_slot 1: на магнусе смурф?
player_slot 131: gg wp
player_slot 132: GG ezz mid
",Low Toxicity,2
7636945014,"player_slot 4: ez ttop nooob dogs
player_slot 4: noob sniper
player_slot 4: ez bot
",Mild Toxicity,3
7636942518,"player_slot 132: зачем
player_slot 3: похуй
player_slot 3: просто так 
player_slot 128: чтоб по кайфу было
player_slot 4: соло
player_slot 132: хахаххахахаха
player_slot 4: seks
player_slot 4: соло
player_slot 4: 2 0 6
player_slot 130: ДА СНАЙПЕР ДНО
player_slot 130: БЛЯ ТИМА ПЗД ЕСЛИ ЧЕСТНО
player_slot 4: я солю потому что
player_slot 130: НЕ НЕСИ ХУЙНИ
player_slot 4: 3 1 6
player_slot 4: ваззвахзхва
player_slot 4: ебло офни
player_slot 132: в соло говорил?
player_slot 4: ад
player_slot 4: да
player_slot 4: 1488
player_slot 132: не видно
player_slot 4: просто лень стало
player_slot 4: вы скучные
player_slot 130: были бы норм снайпер
player_slot 4: были?
player_slot 130: был бы
player_slot 4: писать научись
player_slot 130: я посмотрел бы как тебе скучно было
player_slot 130: дурак
player_slot 130: я пишу в темноте
player_slot 4: тип ты в подвале на коленках пишешь
player_slot 130: ой да иди ты нахуй школа
player_slot 132: нет он просто в темноте твою мамку ебёт
player_slot 4: ооо
player_slot 132: слишком страшна при включоном 
player_slot 4: подсос
player_slot 132: хапхахахахахаха
player_slot 4: без этих шуток ты норм чел
player_slot 4: а так ты пидо
player_slot 4: рас
player_slot 130: пудж такую хуету пишешь аж блять пзд
player_slot 4: пзд авххзавзхв
player_slot 132: как твой батя чтоли
player_slot 4: взхвзхазхва
player_slot 4: зщвщзв
player_slot 132: на днях его ебал
player_slot 4: кого
player_slot 132: твоего батю
player_slot 4: оо
player_slot 4: шутки года
player_slot 132: он же тоже педик
player_slot 4: 2010 год хотя может и 2015 неперстает удивлять
player_slot 132: ъаъаъааахахахах
player_slot 130: ой иди нахуй с такими хуками
player_slot 4: зхвзвазва
player_slot 3: бля как же заеюла тучка это просто пиздец
player_slot 3: тучка соло 
player_slot 3: ебаное солл на тучке
player_slot 130: эт жиза
player_slot 3: до бкб еще так долго
player_slot 130: ну ты бы уже бкб проебал в зпмесе
player_slot 3: а что после бкб ? у меня просто запикано 
player_slot 130: после бкб опять тучк
player_slot 130: ну ты черт
player_slot 130: а нахуй вы илизию бьете как будто героя?
player_slot 130: вы ебпнутые
player_slot 4: пошол нахуй
player_slot 132: 4 6 9 соло ты да
player_slot 130: писать научись
player_slot 130: ебанашка жирная
player_slot 4: твоя мать
player_slot 132: стрелку метнул гроб с мамашей перевернул 
player_slot 132: долбоёб
player_slot 130: сто пудова черт малолетний на пудже с соплями нарукаве
player_slot 130: сидит дома уелый день
player_slot 4: стрелку метнул мать в гробу первернул
player_slot 130: и дрочит
player_slot 4: на твою мать
player_slot 130: ну вот 100%
player_slot 132: букварь подорить чему то новому научешься а
player_slot 130: особенно когла ты говорить начинаешьэ
player_slot 4: подорть* вазхазххазпв
player_slot 4: зхвазхвазвах
player_slot 4: зхвазвхазхва
player_slot 132: ты долбоёб
player_slot 132: пудж
player_slot 4: сост
player_slot 132: соло?
player_slot 4: да
player_slot 4: соси пидр
player_slot 132: 5 9 12
player_slot 4: анскил герой
player_slot 132: 9 8 12
player_slot 4: иии
player_slot 132: ХВХАХАХАХА
player_slot 132: соси хуй молчо
player_slot 4: у меня в начале было больше
player_slot 132: и
player_slot 4: мать ебал твою
player_slot 132: так щас сосоёшь
player_slot 4: соси
player_slot 132: новое придумал
player_slot 132: сын табуретки котрую я хуярил от бошку твоего оца пьяницы
player_slot 130: +
player_slot 4: ваззвав
player_slot 132: опять в таверне(
player_slot 129: блин жалко что мы скучные...
player_slot 130: пока пудж
player_slot 4: соси пидор
player_slot 130: иди дрочи
player_slot 132: какие же мы скучные
player_slot 130: ахах
player_slot 4: зщзщвазщва
player_slot 132: так ты без т3 долбоёб
player_slot 130: хаахха
player_slot 132: т4
player_slot 130: +
player_slot 128: ))
player_slot 3: все такие агрессивные чета 
player_slot 4: нойте
player_slot 130: он тупой
player_slot 132: потому что будж выёбывалься дохуя
player_slot 130: нахуй ему что писать
player_slot 132: а щас хуй сосёт
player_slot 3: выебываться можно после игры 
player_slot 4: из таверне виднее
player_slot 3: это норм 
player_slot 130: ну 10 лет дауну с прыщами силит там
player_slot 132: так ты в таверне долбоёб
player_slot 4:  себя описал
player_slot 130: сто пудов кофта с пуджом есть
player_slot 4: нету
player_slot 4: соси
player_slot 130: бля буду
player_slot 132: он сидит плачит
player_slot 4: хзвахзав
player_slot 4: смешные
player_slot 4: давай шуточку за мать
player_slot 132: так твой батя смешной клоуном работает
player_slot 4: вазщвазщв
player_slot 132: не про бат.
player_slot 4: ожидаемо
player_slot 4: писать учись
player_slot 4: школота
player_slot 132: сестре привет передавай
player_slot 128: ладна
player_slot 4: нету
player_slot 4: сесты
player_slot 132: через 9 месецев будет
player_slot 132: от меня
player_slot 4: у тебя
player_slot 4: я ее ебать буду
player_slot 4: Ззхавзхвазхав
player_slot 128: гг славяне
player_slot 132: ЧТО С ЕБАЛОМ ДОЛБОЁБ
player_slot 4: соло
player_slot 4: вззхвазх
player_slot 4: взхзвхазхва
player_slot 130: саси пудж\
player_slot 132: соснул хуца
player_slot 4: зхавзвхазхав
player_slot 4: взхавзхазвах
player_slot 4: Вавхзазхавзхва
",Extreme Toxicity,5
7636939308,,Undetermined,0
7636936004,"player_slot 0: rayt
player_slot 0: rat
",No Toxicity,1
7636927516,"player_slot 4: EZ
player_slot 1: EZEZZEEZE
",Low Toxicity,2
7636913919,,Undetermined,0
7636906014,,Undetermined,0
7636904016,"player_slot 128: Мы дебустеры сливаем рейт! Берите пуш героев, покупайте метеор хамеры.Тайд зайдёт за вышку в миде и будет стопить крипов 5 минут,и вы спушите нас. НЕ УБИВАЙТЕ ЕГО!We deboosters merge mmr! Take push heroes, buy meteor hummers.Tidehunter will go behind the tower along the mid and stop the creeps for 5 minutes, and you will push us. DON'T KILL THE TIDEHUNTER!
player_slot 128: шарите?
player_slot 2: da
player_slot 2: уже попадались
player_slot 128: не бей блять
player_slot 128: мид
",Mild Toxicity,3
7636903408,"player_slot 0: почти вокер
player_slot 129: я не по тебе же
player_slot 0: почти попал по мне
player_slot 0: мне бы ща пизда была бы
player_slot 0: фб
player_slot 129: та ну не
player_slot 129: так не красиво было бы
player_slot 0: хахпвахпвахпвахпвах
player_slot 0: смешной
player_slot 131: норм
player_slot 3: анлак
player_slot 2: за то что типнул
player_slot 131: пхахахахаххаха
player_slot 131: морф че с лицом
player_slot 0: я ебал тебя
player_slot 131: пхпххахаха
player_slot 0: если бы мне шторм мид отдал ты бы уже в лобби сидел бы без трона
player_slot 0: соло
player_slot 0: команда хуесосов
player_slot 128: ez
player_slot 2: сосо*
player_slot 3: G
",Moderate Toxicity,4
7636902813,"player_slot 128: HEHE
",No Toxicity,1
7636893617,"player_slot 129: gg
",No Toxicity,1
7636887209,"player_slot 4: сука
player_slot 4: пидар
player_slot 129: ломайте тима рачье ебанное
player_slot 130: ты мид въебал
player_slot 129: ХАХАХАХАХААХ
player_slot 130: дебил ебучий
player_slot 129: ДА ЧТО ВЫ
player_slot 129: репорт макаке
player_slot 4: +реп
player_slot 4: так лучше
player_slot 129: репорт всей моей тиме
player_slot 129: все лайны проебанны
player_slot 129: макака нап 5ке думает что он керри
player_slot 129: выйгран ток мид
player_slot 4: нет
player_slot 4: ты с мида ушел у тя 5 уровень был когда у меня 6 был
player_slot 130: ИНВОКЕР ФИДИТ
player_slot 130: КРОС
player_slot 130: МАМУ ЕГО ТРАХАЛ
player_slot 132: гг на инвокере и цмке
player_slot 129: репорт поей тиме
player_slot 4: красавы парни
player_slot 4: удачи всем
",Extreme Toxicity,5
7524347217,"player_slot 2: гг
",No Toxicity,1
7524325906,"player_slot 1: Ебать ты хуесос
player_slot 1: я вахуе
player_slot 1: А рампагу
player_slot 132: хуй тебе а не рампага
player_slot 128: нет
player_slot 1: Сука
player_slot 1: найс купол
player_slot 131: согласен
player_slot 3: норм хукнул?
player_slot 128: ну так
player_slot 131: Норм Мидер еще на Некре
player_slot 3: ну нормально
player_slot 131: интересно сколько он урона нанес
player_slot 3: не много
player_slot 131: ну он Ультой стилит
player_slot 131: тех кого можно с руки добить
player_slot 131: просто каких то нулей сброт сунуло 
player_slot 2: egc
player_slot 2: УПС
player_slot 131: причем всех
player_slot 1: ez 
player_slot 1: пудж лучший
",Extreme Toxicity,5
7482674617,"player_slot 132: гг
player_slot 0: wp
",No Toxicity,1
7482662602,"player_slot 3: 18к матчей
player_slot 1: 100 ммр узник
player_slot 1: мисануло лаки
player_slot 1: живи
player_slot 1: боже
player_slot 132: высосал
player_slot 1: я тебя соло унижаю помойка
player_slot 1: в 30 кадров
player_slot 1: пхахах
player_slot 131: пиздец
player_slot 1: хахаха
",Moderate Toxicity,4
7482615204,"player_slot 0: КУ
player_slot 131: ку
player_slot 2: ку
player_slot 130: ку
player_slot 3: gl
player_slot 2: где бруда стоит?
player_slot 128: мид
player_slot 131: фул сап
player_slot 3: gl hf
player_slot 129: ХАНА ТЕБЕ
player_slot 130: на нашли?
player_slot 130: суки
player_slot 129: ПОЧТИ
player_slot 128: ХУЙЛАН НА ПЯТЕРКЕ
player_slot 128: Ффывахфаывхфаыв
player_slot 132: мда пл соло остальные ни о чем
player_slot 128: БРУДА УМЕР КАК ЧМО НА БАЗЕ
player_slot 129: ПЛ ЛОХ
player_slot 2: изи 
player_slot 0: XD
player_slot 2: хахвхавха 
",Extreme Toxicity,5
7482606506,"player_slot 131: Вокер 
player_slot 1: ?
player_slot 131: Ты тот самый 15y.o. zxc ghoul?
player_slot 1: da
player_slot 1: na saporte
player_slot 131: Пиздец 
player_slot 131: А кто мид то 
player_slot 1: ahha
player_slot 1: teml
player_slot 131: Ланая что ли
player_slot 1: da
player_slot 1: ahha
player_slot 1: aaa
player_slot 1: }}}
player_slot 1: ..
player_slot 131: Русы пейте воду из байкала 
player_slot 131: Да молитесь
player_slot 131: И не какой санстрайк вам не помеха
player_slot 1: HAHAHA
player_slot 1: AAAAAAAAAAAAAAAAA
player_slot 131: Я бежал как мог 
player_slot 131: Вода из байкала закончилась 
player_slot 0: хахахха
player_slot 1: FANTOM
player_slot 1: YA TAKOY TUPOY
player_slot 0: чё
player_slot 1: tornado zakastil
player_slot 1: ...
player_slot 1: i snastrikom ne popal
player_slot 1: gg wp
player_slot 131: Да
player_slot 131: А колумб берега
player_slot 1: pudg
player_slot 1: ya tvoyu mamu ebal
player_slot 1: ....
player_slot 128: ххахахахаха
player_slot 1: aha
player_slot 1: .......................................
player_slot 1: ...
player_slot 1: ya ne hochu v eto igrat
player_slot 1: PUDG 
player_slot 1: ...
player_slot 1: vse huki po  mne
player_slot 1: ?????
player_slot 128: ууу
player_slot 1: zxc
player_slot 131: Я обосрался подождите парни 
player_slot 128: хахахахааххахаахахаха
player_slot 128: ?
player_slot 131: ДА БУДЬТЕ ЛЮДЬМИ Я ОБОСРАЛСЯ БЛЯТЬ 
player_slot 1: au
player_slot 1: aahhahaah
player_slot 1: .....
player_slot 131: Высоко сижу, далеко гляжу
player_slot 1: ultu po kd?
player_slot 1: HAHAHAHAHHA
player_slot 1: solo pl
",Moderate Toxicity,4
7423465105,"player_slot 1: undying likes licking ass hole
player_slot 132: ez
player_slot 132: ?
player_slot 132: ???
player_slot 132: stay just duall ?
player_slot 132: eezzzz
player_slot 132: mf
player_slot 4: enjoy the game man 
player_slot 4: we're havbing a good game
player_slot 132: ?
player_slot 132: ?
player_slot 132: ez game
player_slot 132: gg
player_slot 4: haha
player_slot 4: wtf
player_slot 132: ?
player_slot 1: i raped this dw mid....my team just feed them
player_slot 1: i raped him so hard bastard went away
player_slot 132: ?
player_slot 132: Ez
player_slot 132: told u al
player_slot 132: al;l
player_slot 132: ez
player_slot 0: GGWP
player_slot 132: :D
",Extreme Toxicity,5
7423438815,"player_slot 132: looolll
player_slot 4: ty
player_slot 132: noob sf
player_slot 132: end fast
player_slot 4: ggwp
",Low Toxicity,2
7423404214,"player_slot 0: гады
player_slot 131: понял
player_slot 131: не повезло тебе()
player_slot 131: ))))
player_slot 0: выжирай
player_slot 131: ненене
player_slot 131: потом поймешь)
player_slot 0: ток те 500 птс уебку может выпасть 2 баша за 3 тычки
player_slot 131: че сф
player_slot 131: затаймил?
player_slot 0: не критично
player_slot 0: в любом случае выжрешь
player_slot 131: nfr ns yt vj;tim yf vyt 'nj ltkfnm)
player_slot 131: ты не сможешь на мне это провернуть
player_slot 4: GG
",Mild Toxicity,3
7420401311,"player_slot 132: всех рад видеть
player_slot 132: всем доброе утро
player_slot 132: а, уже день, нихуя себе
player_slot 1: уже вечер
player_slot 132: доброго времени суток короче
player_slot 1: и тебе здрпавствуй
player_slot 132: как ваше настроение?
player_slot 132: блин я поесть забыл взять
player_slot 1: стало хуже после данных саппов
player_slot 132: ахах
player_slot 132: 5 керри
player_slot 1: ласт пик 4-ке это конечно сильно
player_slot 132: фух
player_slot 132: я думал он мид пойдет
player_slot 1: не
player_slot 132: чтооо
player_slot 1: давай без денаев
player_slot 1: пжшка
player_slot 1: (
player_slot 1: ты маг или физ?
player_slot 132: я саппорт с огромным стажем
player_slot 132: для меня не денаить - позор
player_slot 1: понял
player_slot 1: ну епат
player_slot 132: эх
player_slot 132: ахвзвахыав а кто это на мид пришел?))
player_slot 1: жадина блин
player_slot 132: гангать
player_slot 132: хвзахыва
player_slot 1: чо
player_slot 1: кто
player_slot 132: кому голду дали
player_slot 1: хз
player_slot 1: Блять
player_slot 1: какого хуя
player_slot 132: странно
player_slot 1: у меня керри лес долбит
player_slot 132: авхыазывхавз
player_slot 1: репорт сфу
player_slot 1: пж
player_slot 1: ну бля
player_slot 1: на варды надееятся даже не буду
player_slot 132: найс ульт
player_slot 132: это явно стоило того
player_slot 132: вонючки
player_slot 1: сам такой(
player_slot 1: бля
player_slot 1: стрела руина
player_slot 1: фу
player_slot 132: Я ОТВЛЕКСЯ
player_slot 132: СУКА
player_slot 132: КО МНЕ СЕСТРА МЕЛКАЯ ПОДОШЛА
player_slot 1: сф все еще леса долбит
player_slot 132: Пойду помогу
player_slot 1: он в нижнем
player_slot 1: если че
player_slot 132: спс
player_slot 1: глобал блять нажать не может
player_slot 1: я ебал эту команду
player_slot 132: наши бегают мирану фоткают
player_slot 1: ну это же пиздец
player_slot 1: SILENSER
player_slot 1: мы на каких серверах блят
player_slot 132: ладно...
player_slot 1: у меня команда ебнутая
player_slot 1: не
player_slot 1: сносите
player_slot 1: некст регну лучше
player_slot 132: норм
player_slot 1: с такой командой хуй выйграешь
player_slot 1: у меня саппы в кора идут
player_slot 1: и весь фарм пиздят
player_slot 1: ебни сфа
player_slot 1: давай
player_slot 1: еби
player_slot 1: бля
player_slot 132: ну это пиздец
player_slot 132: сука
player_slot 1: я не поверю что у меня в тиме не агенты габена
player_slot 132: пизда
player_slot 132: про команду ваще молчу
player_slot 132: помогли бы
player_slot 1: парни
player_slot 1: не до игры
player_slot 1: вк взломали
player_slot 1: ебла
player_slot 1: ебал
player_slot 132: ахывазхываз
player_slot 132: так восстановить изи
player_slot 132: нехуй по ссылкам тыкать
player_slot 132: ЫВАХЗВАХЫВЗАХЫВА
player_slot 132: ну вы заебали
player_slot 132: кучкой
player_slot 132: нападать
player_slot 132: (
player_slot 132: сф через фуриона
player_slot 132: ?
player_slot 132: ахуеть
player_slot 132: я здох
player_slot 132: ебануться
player_slot 1: вы как еще не снесли то
player_slot 3: B
player_slot 129: репорт разор
player_slot 129: просто бестолочь
player_slot 131: репорт разор
",Extreme Toxicity,5
7420389014,"player_slot 128: сук
player_slot 128: маны не хватило
player_slot 128: ахаха
player_slot 128: Видал?
player_slot 130: НААААААААААААААААААААААААААААААААААА
player_slot 128: Ахахах
player_slot 128: Ахаха
player_slot 128: минер
player_slot 128: красава
player_slot 130: )
player_slot 128: ну хрен сним
player_slot 130: я фотограф
player_slot 128: В дал?
player_slot 128: уебки 
player_slot 130: гг
",Mild Toxicity,3
7420350708,,Undetermined,0
7420339819,"player_slot 4: зомби хуесос
player_slot 130: пока бомж
player_slot 130: тупой бомж
player_slot 1: репорт киньте зомбаку
player_slot 130: 3 в 1 и надо было такой размен?)
player_slot 1: я твою мать ебал доллбоеб колючи
player_slot 128: ахахахха
player_slot 2: )
player_slot 132: GG, WP
",Extreme Toxicity,5
7420335711,"player_slot 0: зайдет?
player_slot 128: lf
player_slot 2: нет 
player_slot 2: продолжаем ) 
player_slot 128: он котенка насиловать пошел
player_slot 2: F2
player_slot 3: пиздец сука каждую игру поузы
player_slot 128: а*
player_slot 128: и запятую забыл
player_slot 0: забей хуй 
player_slot 2: F2
player_slot 3: ДА СУКА
player_slot 0: заебали 
player_slot 2: *****Ш
player_slot 0: пидорас 
player_slot 2: ПНХ ПУГМАЧЕВА
player_slot 0: ez mid
player_slot 132: still lose
player_slot 0: game lose, win mid
player_slot 132: gg predict
player_slot 128: дайте еще рампагу
player_slot 128: ,fq
player_slot 128: БАЙ
player_slot 4: пошла нахуй
player_slot 3: НЕту
player_slot 0: иди нахуй 
player_slot 130: solo na mortre
player_slot 3: баев
player_slot 0: соло на пудже 
player_slot 130: net
player_slot 130: na pygne solee
",Extreme Toxicity,5
7586687311,"player_slot 4: не заметил
player_slot 4: чел
player_slot 129: да пох на него он итак фидит просто
player_slot 1: моя жена в 9 клас ходит
player_slot 4: хпхахахаххахпхпх сюда
player_slot 0: красава
player_slot 4: да блять
player_slot 0: лохи
player_slot 3: ГГ
player_slot 129: ahahahah
player_slot 129: haahahahaahhaahahahahaah
player_slot 3: ГО НЕКСТ
player_slot 129: leave
player_slot 3: ЩАС
player_slot 129: с нами?
player_slot 3:  НУ ДА
player_slot 3: ИДЕТЕ 
player_slot 129: можно
player_slot 3: ГО
player_slot 3: ЛИВАЕМ
player_slot 129: ок
player_slot 129: ты первый
player_slot 3: НУ Я ТО ЛИВНУ ВЫ ПОЙДЕТЕ
player_slot 129: мы пойдем я просто хочу победу
player_slot 3: ИВА
player_slot 3: ЛАС Т СМЕРТЬ
player_slot 129: будешь ливать?
player_slot 3: ДА
player_slot 129: я заебался ливай
player_slot 3: НУ ЛАСТ СМЕРТЬ
player_slot 3: ВСЕ
player_slot 128: 1000-7?
player_slot 128: gg
player_slot 129: solo
",Mild Toxicity,3
7586680706,"player_slot 132: реще
player_slot 132: даун у меня на аксе просто
player_slot 132: чтобы вы понимали я вообще в ахуе со своей команды
player_slot 132: урааааа
player_slot 1: gg
player_slot 3: gg
player_slot 3: wp
",Mild Toxicity,3
7586670414,"player_slot 0: не успел
player_slot 0: ага
player_slot 1: какие-же вы пидоры
player_slot 1: Что вам мипо 4 сделал?
player_slot 129: чаво 
player_slot 129: я хз у миня 0 айкю
player_slot 130: у сюка я отомщю
player_slot 129: 10 1 14?
player_slot 129: гг
player_slot 1: гг
",Mild Toxicity,3
7586666806,"player_slot 130: угдайте кто керри
player_slot 129: пудж кор
player_slot 130: эта пизддиц
player_slot 0: а керри то кто
player_slot 128: ппацаны мне выпала марси
player_slot 129: пудж ери
player_slot 129: ахах
player_slot 2: фух
player_slot 2: смакай яйки кевин
player_slot 130: аахахах
player_slot 130: вспомнил
player_slot 129: ой
player_slot 2: АХАХАХАХА
player_slot 129: динах
player_slot 2: красавав
player_slot 2: тип
player_slot 2: давай
player_slot 2: типай
player_slot 2: ХААХАХ
player_slot 129: для тт
player_slot 2: лучший
player_slot 2: 6 лвл
player_slot 130: ну хоть так
player_slot 2: мг
player_slot 2: еле еле
player_slot 129: чо
player_slot 130: аххахахаха
player_slot 3: gg
player_slot 130: а че
player_slot 0: спс за рампагу))
player_slot 130: а ок
player_slot 3: GG
player_slot 130: бб нету
player_slot 132: гг
player_slot 129: соло
player_slot 129: играл
",Low Toxicity,2
7586666701,"player_slot 130: шучу
",Undetermined,0
